"WELL_KEY","WELL_NAME","WELLHEAD_LATITUDE","WELLHEAD_LONGITUDE","SANDFACE_LATITUDE","SANDFACE_LONGITUDE","SANDFACE_DLS","SANDFACE_NTS","API_FM","COUNTRY","PROVINCE_STATE","FIELD_NAME","FIELD_CODE","POOL_NAME","POOL_CODE","FORMATION_NAME","FORMATION_CODE","COUNTY_PARRISH","AREA_NAME","NAD","KB_ELEVATION","GROUND_ELEVATION","CASING_FLANGE_ELEVATION","WELL_STATUS","ENTITY_NO","PRIMARY_FLUID","CURRENT_STATUS","STATUS_DATE","UNIT","UNIT_CODE","NUM_OF_FRACS","WELL_ALIAS","BASIN","BASIN_CODE","BATTERY","BATTERY_CODE","BOTTOM_PERFORATION_MD","BOTTOM_PERFORATION_TVD","DISTRICT","ENTITY_LOCATION","GAS_GATHERER","LATERAL_CODE","LATERAL_NAME","LICENSE_DATE","METER_NUMBER","OIL_CONDENSATE_GATHERER","ONSHORE_OFFSHORE","ORIGINAL_OPERATOR","ORIGINAL_OPERATOR_CODE","PLANT_CODE","PLANT_NAME","PLANT_TYPE","PLANT_TYPE_DESCRIPTION","PLUGBACK_DEPTH_MD","PLUGBACK_DEPTH_TVD","RIG_RELEASE_DATE","SPUD_DATE","TOP_PERFORATION_MD","TOP_PERFORATION_TVD","TOTAL_DEPTH_MD","TOTAL_DEPTH_TVD","WELL_TYPE","USER_SPECIFIED_CUSTOM_ATTR_1","USER_SPECIFIED_CUSTOM_ATTR_2","USER_SPECIFIED_CUSTOM_ATTR_N"
"50.0596.0030","TBU G 007 Hemlock PA",60.8396700001704,-151.613349999603,60.8351746552862,-151.598607588669,NA,NA,"507332013000","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,99,NA,NA,"INJECT",NA,"INJECT",NA,NA,NA,NA,NA,"G 007 Hemlock PA","Cook Inlet",1,"Grayling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1968-07-03",NA,NA,11229,NA,NA,NA,NA,NA
"50.0596.0031","TBU D 009RD Middle Kenai G PA",60.8078499995779,-151.633080000242,60.8026011900929,-151.61442072074,NA,NA,"507332013101","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"INJECT",NA,"INJECT",NA,NA,NA,NA,NA,"D 009RD Middle Kenai G PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL",NA,NA,NA,NA,NA,NA,NA,NA,"1981-12-09",NA,NA,11060,NA,NA,NA,NA,NA
"50.0596.0032","TBU D 048 Middle Kenai G PA",60.8076399997862,-151.632619999713,60.8174820975208,-151.622768538237,NA,NA,"507332013201","USA","AK","McArthur River - 50.0596",NA,"653HMCK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"D 048 Middle Kenai G PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1993-05-18",NA,NA,10969,NA,NA,NA,NA,NA
"50.0596.0033","TBU D 011 Middle Kenai G PA",60.807860000039,-151.633120000288,60.8228728982657,-151.629955728474,NA,NA,"507332014000","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"D 011 Middle Kenai G PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"1968-08-31",NA,NA,11682,NA,NA,NA,NA,NA
"50.0596.0034","TBU D 012RDS Middle Kenai G PA",60.8076300002244,-151.632639999736,60.7986447990183,-151.605245589912,NA,NA,"507332014201","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"D 012RDS Middle Kenai G PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1980-08-21",NA,NA,12050,NA,NA,NA,NA,NA
"50.0596.0035","TBU G 014L GGS PA",60.8398100003313,-151.61272999979,60.8280488617656,-151.555486387087,NA,NA,"507332014600","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,99,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"G 014L GGS PA","Cook Inlet",1,"Grayling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1968-10-07",NA,NA,16342,NA,NA,NA,NA,NA
"50.0596.0036","TBU D 006RD Middle Kenai G PA",60.8076199997632,-151.632619999713,60.7986324711117,-151.589291007074,NA,NA,"507332014701","USA","AK","McArthur River - 50.0596",NA,"653HMCK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,107,NA,NA,"INJECT",NA,"INJECT",NA,NA,NA,NA,NA,"D 006RD Middle Kenai G PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1982-03-19",NA,NA,13838,NA,NA,NA,NA,NA
"50.0596.0037","TBU K 011 Hemlock PA",60.8652400003258,-151.605849999977,60.8577713016043,-151.61906895307,NA,NA,"507332014800","USA","AK","McArthur River - 50.0596",NA,"653HMCK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,100,NA,NA,"INJECT",NA,"INJECT",NA,NA,NA,NA,NA,"K 011 Hemlock PA","Cook Inlet",1,"King",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL",NA,NA,NA,NA,NA,NA,NA,NA,"1968-09-27",NA,NA,11094,NA,NA,NA,NA,NA
"50.0596.0038","TBU G 015RD Hemlock PA",60.8396799997323,-151.613380000087,60.8583723419101,-151.650444470936,NA,NA,"507332014901","USA","AK","McArthur River - 50.0596",NA,"653HMCK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,99,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"G 015RD Hemlock PA","Cook Inlet",1,"Grayling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1998-07-14",NA,NA,15114,NA,NA,NA,NA,NA
"50.0596.0039","TBU D 045 Hemlock PA",60.807840000016,-151.633100000265,60.8095219462808,-151.624841551996,NA,NA,"507332015001","USA","AK","McArthur River - 50.0596",NA,"653HMCK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"INJECT",NA,"INJECT",NA,NA,NA,NA,NA,"D 045 Hemlock PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1989-04-05",NA,NA,10415,NA,NA,NA,NA,NA
"50.0596.0040","TBU K 012RD2 Middle Kenai G PA",60.8655599997942,-151.605899999585,60.8656662313116,-151.638084816461,NA,NA,"507332015602","USA","AK","McArthur River - 50.0596",NA,"653HMCK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,100,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"K 012RD2 Middle Kenai G PA","Cook Inlet",1,"King",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"2008-07-25",NA,NA,11475,NA,NA,NA,NA,NA
"50.0596.0041","TBU K 013RD2 Hemlock PA",60.8652499998876,-151.605829999954,60.8774191770534,-151.561048195718,NA,NA,"507332015702","USA","AK","McArthur River - 50.0596",NA,"653HMCK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,99,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"K 013RD2 Hemlock PA","Cook Inlet",1,"King",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"2001-05-13",NA,NA,15485,NA,NA,NA,NA,NA
"50.0596.0042","TBU D 015RD2 Middle Kenai G PA",60.807840000016,-151.63312999985,60.8111706140327,-151.634534926146,NA,NA,"507332015902","USA","AK","McArthur River - 50.0596",NA,"653HMCK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"INJECT",NA,"INJECT",NA,NA,NA,NA,NA,"D 015RD2 Middle Kenai G PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1980-02-11",NA,NA,10400,NA,NA,NA,NA,NA
"50.0596.0043","TBU G 018S GGS (Fuel)",60.8398056638004,-151.612729019529,60.8429873752672,-151.583437758746,NA,NA,"507332016090","USA","AK","McArthur River - 50.0596",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,99,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"G 018S GGS (Fuel)","Cook Inlet",1,"Grayling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"1983-09-19",NA,NA,8860,NA,NA,NA,NA,NA
"50.0596.0044","TBU G 017RD Hemlock PA",60.8396799997323,-151.613360000064,60.8399648653863,-151.644292769995,NA,NA,"507332016101","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,99,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"G 017RD Hemlock PA","Cook Inlet",1,"Grayling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1978-02-12",NA,NA,12140,NA,NA,NA,NA,NA
"50.0596.0045","TBU G 016 Middle Kenai G PA",60.8397999998701,-151.612760000274,60.8345497343828,-151.568547260048,NA,NA,"507332016200","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,99,NA,NA,"INJECT",NA,"INJECT",NA,NA,NA,NA,NA,"G 016 Middle Kenai G PA","Cook Inlet",1,"Grayling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1969-01-06",NA,NA,13684,NA,NA,NA,NA,NA
"50.0596.0046","TBU D 014RD Hemlock PA",60.8076100002014,-151.632650000197,60.7895663974713,-151.606704263291,NA,NA,"507332016401","USA","AK","McArthur River - 50.0596",NA,"653HMCK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"INJECT",NA,"INJECT",NA,NA,NA,NA,NA,"D 014RD Hemlock PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1974-09-16",NA,NA,13600,NA,NA,NA,NA,NA
"50.0596.0047","TBU D 046 Hemlock PA",60.807840000016,-151.633080000242,60.7992787572089,-151.599900130287,NA,NA,"507332016501","USA","AK","McArthur River - 50.0596",NA,"653HMCK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"D 046 Hemlock PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL CO",NA,NA,NA,NA,NA,NA,NA,NA,"1990-01-02",NA,NA,12493,NA,NA,NA,NA,NA
"50.0596.0048","TBU K 010RD2 Hemlock PA",60.8655399997712,-151.605910000046,60.8574160289267,-151.647912148227,NA,NA,"507332016702","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,122,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"K 010RD2 Hemlock PA","Cook Inlet",1,"King",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"2016-10-14",NA,NA,13233,NA,NA,NA,NA,NA
"50.0596.0049","TBU D 017RD Middle Kenai G PA",60.8078499995779,-151.633140000311,60.8088577169102,-151.613610127605,NA,NA,"507332016801","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"D 017RD Middle Kenai G PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"1981-05-08",NA,NA,10800,NA,NA,NA,NA,NA
"50.0596.0050","TBU D 018 GGS (Fuel)",60.8076199997632,-151.632650000197,60.8210886541182,-151.614075688642,NA,NA,"507332016900","USA","AK","McArthur River - 50.0596",NA,"653MDGS",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"D 018 GGS (Fuel)","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1969-01-08",NA,NA,8175,NA,NA,NA,NA,NA
"50.0596.0051","TBU K 015RD Hemlock PA",60.8652200003028,-151.605789999909,60.8565086219754,-151.574661336052,NA,NA,"507332017101","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,100,NA,NA,"PLUGOIL",NA,"PLUGOIL",NA,NA,NA,NA,NA,"K 015RD Hemlock PA","Cook Inlet",1,"King",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1979-07-07",NA,NA,12200,NA,NA,NA,NA,NA
"50.0596.0052","TBU G 019 Hemlock PA",60.8396599997093,-151.613380000087,60.8498689291079,-151.622479184067,NA,NA,"507332017800","USA","AK","McArthur River - 50.0596",NA,"559JRSC",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,99,NA,NA,"DHSO",NA,"DHSO",NA,NA,NA,NA,NA,"G 019 Hemlock PA","Cook Inlet",1,"Grayling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1969-03-06",NA,NA,12291,NA,NA,NA,NA,NA
"50.0596.0053","TBU K 025 Hemlock PA",60.8655500002324,-151.605910000046,60.8408951897612,-151.592096987186,NA,NA,"507332018001","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,100,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"K 025 Hemlock PA","Cook Inlet",1,"King",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1985-06-24",NA,NA,14325,NA,NA,NA,NA,NA
"50.0596.0054","TBU D 016RD Middle Kenai G PA",60.8076300002244,-151.632690000243,60.7840290908699,-151.607322754941,NA,NA,"507332018301","USA","AK","McArthur River - 50.0596",NA,"653HMCK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"D 016RD Middle Kenai G PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1981-03-07",NA,NA,14645,NA,NA,NA,NA,NA
"50.0596.0055","TBU G 030S Middle Kenai G PA",60.8397999998701,-151.612740000251,60.8306661650116,-151.599151415006,NA,NA,"507332018700","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,99,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"G 030S Middle Kenai G PA","Cook Inlet",1,"Grayling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1969-05-24",NA,NA,11451,NA,NA,NA,NA,NA
"50.0596.0056","TBU G 014ARD WINJ Middle Kenai G PA",60.8396599997093,-151.613349999603,60.8298607708579,-151.580450165043,NA,NA,"507332018901","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,103,NA,NA,"INJECT",NA,"INJECT",NA,NA,NA,NA,NA,"G 014ARD WINJ Middle Kenai G PA","Cook Inlet",1,"Grayling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1992-02-27",NA,NA,12939,NA,NA,NA,NA,NA
"50.0596.0057","TBU K 020 GGS (Fuel)",60.8654399996563,-151.605509999587,60.84897484921,-151.588049112576,NA,NA,"507332019200","USA","AK","McArthur River - 50.0596",NA,"653KENIM",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,100,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"K 020 GGS (Fuel)","Cook Inlet",1,"King",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1969-07-08",NA,NA,8580,NA,NA,NA,NA,NA
"50.0596.0058","TBU G 031S Middle Kenai G PA",60.8397999998701,-151.612820000343,60.8381718906203,-151.580255039139,NA,NA,"507332019400","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,99,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"G 031S Middle Kenai G PA","Cook Inlet",1,"Grayling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL",NA,NA,NA,NA,NA,NA,NA,NA,"1969-07-21",NA,NA,12736,NA,NA,NA,NA,NA
"50.0596.0059","TBU D 047 Middle Kenai G PA",60.8078199999931,-151.63312999985,60.8223189410663,-151.621189165947,NA,NA,"507332019502","USA","AK","McArthur River - 50.0596",NA,"653HMCK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"D 047 Middle Kenai G PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1991-02-01",NA,NA,11930,NA,NA,NA,NA,NA
"50.0596.0060","TBU G 032 Hemlock PA",60.8398100003313,-151.612780000297,60.8440894494686,-151.592751452617,NA,NA,"507332019800","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,99,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"G 032 Hemlock PA","Cook Inlet",1,"Grayling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1969-10-01",NA,NA,11570,NA,NA,NA,NA,NA
"50.0596.0061","TBU D 020 Middle Kenai G PA",60.8076199997632,-151.63267000022,60.8150919675203,-151.627506953683,NA,NA,"507332020300","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"D 020 Middle Kenai G PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1969-09-19",NA,NA,10506,NA,NA,NA,NA,NA
"50.0596.0062","TBU D 042 Hemlock PA",60.8078299995549,-151.633100000265,60.8264089102431,-151.614062643976,NA,NA,"507332020501","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"D 042 Hemlock PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL",NA,NA,NA,NA,NA,NA,NA,NA,"1983-06-23",NA,NA,12830,NA,NA,NA,NA,NA
"50.0596.0063","TBU D 022 Hemlock PA",60.8076399997862,-151.63267000022,60.7808336476548,-151.620395150016,NA,NA,"507332020700","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"INJECT",NA,"INJECT",NA,NA,NA,NA,NA,"D 022 Hemlock PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1970-01-28",NA,NA,14850,NA,NA,NA,NA,NA
"50.0596.0064","TBU D 030RD2 Middle Kenai G PA",60.8076399997862,-151.632650000197,60.8228452540053,-151.608325119509,NA,NA,"507332020802","USA","AK","McArthur River - 50.0596",NA,"653HMCK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"D 030RD2 Middle Kenai G PA","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1988-09-18",NA,NA,11841,NA,NA,NA,NA,NA
"50.0596.0065","TBU K 030 West Foreland PA",60.8654300000945,-151.605549999633,60.849845413635,-151.583261038366,NA,NA,"507332021100","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,100,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"K 030 West Foreland PA","Cook Inlet",1,"King",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1970-01-23",NA,NA,12600,NA,NA,NA,NA,NA
"50.0596.0066","TBU G 033 Hemlock PA",60.8395999996403,-151.612930000019,60.8382901730531,-151.59807908768,NA,NA,"507332021200","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,99,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"G 033 Hemlock PA","Cook Inlet",1,"Grayling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1970-02-05",NA,NA,10790,NA,NA,NA,NA,NA
"50.0596.0067","TBU G 034RDS Middle Kenai G PA",60.8395799996173,-151.612909999996,60.8349206651566,-151.606742639161,NA,NA,"507332021301","USA","AK","McArthur River - 50.0596",NA,"652WFLD",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,99,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"G 034RDS Middle Kenai G PA","Cook Inlet",1,"Grayling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL",NA,NA,NA,NA,NA,NA,NA,NA,"1979-06-03",NA,NA,10310,NA,NA,NA,NA,NA
"50.0596.0068","TBU D 031RD GGS (Fuel)",60.807860000039,-151.632659999759,60.8191423503392,-151.616339009737,NA,NA,"507332021501","USA","AK","McArthur River - 50.0596",NA,"654TYNK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"D 031RD GGS (Fuel)","Cook Inlet",1,"Dolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CA",NA,NA,NA,NA,NA,NA,NA,NA,"1976-10-17",NA,NA,10630,NA,NA,NA,NA,NA
