WELL_KEY,Parent,API_FM,FIELD_NAME,Field,WELL_NAME,Well,Pad
50.0669.0077.02,50.0669.0077,5013320631,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KDU 010 Sterling PA Ster5.2,KDU 010 Sterling PA Ster5.2,
50.0669.0077.01,50.0669.0077,5013320631,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KDU 010 Tyonek Deep PA,KDU 010 Tyonek Deep PA,
50.0669.0071.00,50.0669.0071,5013300000,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KENAI GAS FLD 400B ACQUIRED,KENAI GAS FLD 400B ACQUIRED,
50.0669.0033.03,50.0669.0033,5013320370,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KTU 013-05 Sterling PA(Ster5.2),KTU 013-05 Sterling PA(Ster5.2),
50.0669.0033.01,50.0669.0033,5013320370,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KTU 013-05L Beluga PA,KTU 013-05L Beluga PA,
50.0669.0033.02,50.0669.0033,5013320370,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KTU 013-05S Beluga PA,KTU 013-05S Beluga PA,
50.0669.0034.00,50.0669.0034,5013320490,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KTU 024-06H Beluga PA,KTU 024-06H Beluga PA,
50.0669.0035.00,50.0669.0035,5013320491,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KTU 032-07 Beluga PA,KTU 032-07 Beluga PA,
50.0669.0036.00,50.0669.0036,5013320511,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KTU 032-07H Beluga PA,KTU 032-07H Beluga PA,
50.0669.0037.02,50.0669.0037,5013320328,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KTU 043-06XRD2 Beluga PA,KTU 043-06XRD2 Beluga PA,
50.0669.0068.00,50.0669.0068,5013320345,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 001 WDW,KU 001 WDW,
50.0669.0038.00,50.0669.0038,5013310088,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 011-06L Sterling PA(Ster 4),KU 011-06L Sterling PA(Ster 4),
50.0669.0038.01,50.0669.0038,5013310088,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 011-06S Sterling PA(Ster 3),KU 011-06S Sterling PA(Ster 3),
50.0669.0084.02,50.0669.0084,5013320662,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 011-07X Beluga PA,KU 011-07X Beluga PA,
50.0669.0084.04,50.0669.0084,5013320662,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 011-07X Sterling PA(Ster4),KU 011-07X Sterling PA(Ster4),
50.0669.0084.03,50.0669.0084,5013320662,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 011-07X Sterling PA(Ster5.2),KU 011-07X Sterling PA(Ster5.2),
50.0669.0084.01,50.0669.0084,5013320662,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 011-07X Tyonek Deep PA,KU 011-07X Tyonek Deep PA,
50.0669.0039.00,50.0669.0039,5013320357,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 011-08L Sterling PA(Ster5.1),KU 011-08L Sterling PA(Ster5.1),
50.0669.0039.01,50.0669.0039,5013320357,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 011-08S Sterling PA(Ster 4),KU 011-08S Sterling PA(Ster 4),
50.0669.0040.02,50.0669.0040,5013320349,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 011-17L WDW,KU 011-17L WDW,
50.0669.0040.03,50.0669.0040,5013320349,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 011-17S WDW,KU 011-17S WDW,
50.0669.0041.00,50.0669.0041,5013320577,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 012-17 WDW,KU 012-17 WDW,
50.0669.0042.01,50.0669.0042,5013320356,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 013-06 Sterling PA,KU 013-06 Sterling PA,
50.0669.0042.02,50.0669.0042,5013320356,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 013-06 Sterling PA(Ster 5.1),KU 013-06 Sterling PA(Ster 5.1),
50.0669.0042.00,50.0669.0042,5013320356,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 013-06 Sterling PA(Ster 6),KU 013-06 Sterling PA(Ster 6),
50.0669.0083.01,50.0669.0083,5013320660,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 014-05 Beluga PA,KU 014-05 Beluga PA,
50.0669.0083.00,50.0669.0083,5013320660,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 014-05 Tyonek Deep PA,KU 014-05 Tyonek Deep PA,
50.0669.0043.03,50.0669.0043,5013310089,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 014-06RD Sterling PA(Ster 3),KU 014-06RD Sterling PA(Ster 3),
50.0669.0044.00,50.0669.0044,5013320351,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 014-32L Sterling PA(Ster 6),KU 014-32L Sterling PA(Ster 6),
50.0669.0044.01,50.0669.0044,5013320351,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 014-32S Sterling PA(Ster5.1),KU 014-32S Sterling PA(Ster5.1),
50.0669.0045.01,50.0669.0045,5013320342,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 014X-06AN Sterling PA,KU 014X-06AN Sterling PA,
50.0669.0045.00,50.0669.0045,5013320342,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 014X-06AN Sterling PA(Ster6),KU 014X-06AN Sterling PA(Ster6),
50.0669.0045.02,50.0669.0045,5013320342,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 014X-06S Sterling PA(Ster 3),KU 014X-06S Sterling PA(Ster 3),
50.0669.0046.00,50.0669.0046,5013320185,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 021-05L Sterling PA(Ster5.1),KU 021-05L Sterling PA(Ster5.1),
50.0669.0046.01,50.0669.0046,5013320185,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 021-05S Sterling PA(Ster 3),KU 021-05S Sterling PA(Ster 3),
50.0669.0047.03,50.0669.0047,5013310090,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 021-06RD Sterling PA; DNU,KU 021-06RD Sterling PA; DNU,
50.0669.0065.02,50.0669.0065,5013310092,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 021-07 Sterling PA(Ster 3),KU 021-07 Sterling PA(Ster 3),
50.0669.0066.01,50.0669.0066,5013320558,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 021-07X Sterling PA Ster Und,KU 021-07X Sterling PA Ster Und,
50.0669.0066.00,50.0669.0066,5013320558,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 021-07X Sterling PA(Ster 3),KU 021-07X Sterling PA(Ster 3),
50.0669.0048.00,50.0669.0048,5013320204,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 021X-32L Sterling PA(Ster5.1,KU 021X-32L Sterling PA(Ster5.1,
50.0669.0048.01,50.0669.0048,5013320204,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 021X-32S Sterling PA(Ster4),KU 021X-32S Sterling PA(Ster4),
50.0669.0049.00,50.0669.0049,5013320580,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 022-06X Sterling PA(Ster 6),KU 022-06X Sterling PA(Ster 6),
50.0669.0085.01,50.0669.0085,5013320683,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 024-05B Beluga PA,KU 024-05B Beluga PA,
50.0669.0085.00,50.0669.0085,5013320683,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 024-05B Tyonek Deep PA,KU 024-05B Tyonek Deep PA,
50.0669.0050.03,50.0669.0050,5013320358,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 024-05RD Sterling PA Ster Un,KU 024-05RD Sterling PA Ster Un,
50.0669.0050.04,50.0669.0050,5013320358,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 024-05RD Sterling PA(Ster 3),KU 024-05RD Sterling PA(Ster 3),
50.0669.0050.02,50.0669.0050,5013320358,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 024-05RD Sterling PA(Ster 4),KU 024-05RD Sterling PA(Ster 4),
50.0669.0051.03,50.0669.0051,5013320352,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 024-07RD WDW,KU 024-07RD WDW,
50.0669.0086.00,50.0669.0086,5013320688,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 024-32 Beluga PA,KU 024-32 Beluga PA,
50.0669.0086.02,50.0669.0086,5013320688,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 024-32 Sterling PA(Ster 3),KU 024-32 Sterling PA(Ster 3),
50.0669.0086.01,50.0669.0086,5013320688,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 024-32 Sterling PA(Ster 4),KU 024-32 Sterling PA(Ster 4),
50.0669.0052.00,50.0669.0052,5013320495,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 031-07X Sterling PA(Ster 6),KU 031-07X Sterling PA(Ster 6),
50.0669.0089.00,50.0669.0089,50133,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 033-07 Tyonek Deep PA,KU 033-07 Tyonek Deep PA,
50.0669.0053.01,50.0669.0053,5013310096,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 033-30L Sterling PA(Ster 4),KU 033-30L Sterling PA(Ster 4),
50.0669.0053.02,50.0669.0053,5013310096,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 033-30S Sterling PA(Ster 3),KU 033-30S Sterling PA(Ster 3),
50.0669.0054.00,50.0669.0054,5013310098,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 033-32L Sterling PA(Ster 6),KU 033-32L Sterling PA(Ster 6),
50.0669.0054.01,50.0669.0054,5013310098,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 033-32S Sterling PA(Ster 4),KU 033-32S Sterling PA(Ster 4),
50.0669.0055.00,50.0669.0055,5013310097,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 034-31 Sterling PA(Ster 6),KU 034-31 Sterling PA(Ster 6),
50.0669.0056.00,50.0669.0056,5013320348,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 034-32L Sterling PA(Ster 6),KU 034-32L Sterling PA(Ster 6),
50.0669.0056.01,50.0669.0056,5013320348,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 034-32S Sterling PA(Ster5.1),KU 034-32S Sterling PA(Ster5.1),
50.0669.0057.00,50.0669.0057,5013320228,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 041-18 Sterling PA,KU 041-18 Sterling PA,
50.0669.0057.01,50.0669.0057,5013320228,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 041-18L Sterling PA(Ster5.1),KU 041-18L Sterling PA(Ster5.1),
50.0669.0057.02,50.0669.0057,5013320228,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 041-18S Sterling PA(Ster 4),KU 041-18S Sterling PA(Ster 4),
50.0669.0058.00,50.0669.0058,5013320575,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 041-18X Beluga PA,KU 041-18X Beluga PA,
50.0669.0087.00,50.0669.0087,5013320689,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 042-12 Beluga PA,KU 042-12 Beluga PA,
50.0669.0087.01,50.0669.0087,5013320689,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 042-12 Sterling PA Ster Und,KU 042-12 Sterling PA Ster Und,
50.0669.0087.02,50.0669.0087,5013320689,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 042-12 Sterling PA(Ster 4),KU 042-12 Sterling PA(Ster 4),
50.0669.0059.00,50.0669.0059,5013320341,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 042-30 Sterling PA(Ster 4),KU 042-30 Sterling PA(Ster 4),
50.0669.0060.01,50.0669.0060,5013320123,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 043-06A Sterling PA(Ster 3),KU 043-06A Sterling PA(Ster 3),
50.0669.0060.02,50.0669.0060,5013320123,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 043-06A Sterling PA(Ster 4),KU 043-06A Sterling PA(Ster 4),
50.0669.0060.00,50.0669.0060,5013320123,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 043-06A Sterling PA(Ster5.2),KU 043-06A Sterling PA(Ster5.2),
50.0669.0061.02,50.0669.0061,5013310091,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 043-06RD Sterling PA(Ster 6),KU 043-06RD Sterling PA(Ster 6),
50.0669.0062.01,50.0669.0062,5013310093,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 043-07L Sterling PA(Ster5.1),KU 043-07L Sterling PA(Ster5.1),
50.0669.0062.02,50.0669.0062,5013310093,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 043-07S Sterling PA(Ster 3),KU 043-07S Sterling PA(Ster 3),
50.0669.0063.03,50.0669.0063,5013320199,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 043-12 Sterling PA Ster Und,KU 043-12 Sterling PA Ster Und,
50.0669.0063.01,50.0669.0063,5013320199,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 043-12L Sterling PA(Ster 4),KU 043-12L Sterling PA(Ster 4),
50.0669.0063.02,50.0669.0063,5013320199,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 043-12S Sterling PA(Ster 3),KU 043-12S Sterling PA(Ster 3),
50.0669.0088.00,50.0669.0088,5013320694,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 044-08 Sterling PA,KU 044-08 Sterling PA,
50.0669.0064.00,50.0669.0064,5013320139,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 044-30L Sterling PA(Ster 6),KU 044-30L Sterling PA(Ster 6),
50.0669.0064.01,50.0669.0064,5013320139,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU KU 044-30S Sterling PA(Ster 4),KU 044-30S Sterling PA(Ster 4),
50.0672.0001.01,50.0672.0001,5013320371,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KBU 023X-006 Inj Sterling PA S6,KBU 023X-006 Inj Sterling PA S6,
50.0672.0001.00,50.0672.0001,5013320371,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KBU 023X-006 Prod Sterling PA S6,KBU 023X-006 Prod Sterling PA S6,
50.0672.0002.00,50.0672.0002,5013320487,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KBU 033-006 Prod Sterling PA S6,KBU 033-006 Prod Sterling PA S6,
50.0672.0003.00,50.0672.0003,5013320380,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KBU 033-07S Prod Sterling PA S6,KBU 033-07S Prod Sterling PA S6,
50.0672.0020.01,50.0672.0020,5013320035,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KDU 001 Inj Sterling PA S6,KDU 001 Inj Sterling PA S6,
50.0672.0020.00,50.0672.0020,5013320035,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KDU 001 Prod Sterling PA S6,KDU 001 Prod Sterling PA S6,
50.0672.0004.00,50.0672.0004,5013320176,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KDU 004 Prod Sterling PA S6,KDU 004 Prod Sterling PA S6,
50.0672.0005.00,50.0672.0005,5013320319,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KDU 005L Prod Sterling PA S6,KDU 005L Prod Sterling PA S6,
50.0672.0006.00,50.0672.0006,5013320370,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KTU 013-005 ProdSterlingPAS6 DNU,KTU 013-005 ProdSterlingPAS6 DNU,
50.0672.0007.00,50.0672.0007,5013320356,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 013-006 Prod Sterling PA S6,KU 013-006 Prod Sterling PA S6,
50.0672.0008.00,50.0672.0008,5013320351,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 014-032L Prod Sterling PA S6,KU 014-032L Prod Sterling PA S6,
50.0672.0009.00,50.0672.0009,5013320342,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 014X-006 Prod Sterling PA S6,KU 014X-006 Prod Sterling PA S6,
50.0672.0010.01,50.0672.0010,5013310090,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 021-006RD Inj Sterling PA S6,KU 021-006RD Inj Sterling PA S6,
50.0672.0010.00,50.0672.0010,5013310090,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 021-006RD Prod Sterling PA S6,KU 021-006RD Prod Sterling PA S6,
50.0672.0011.00,50.0672.0011,5013320580,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 022-006X Prod Sterling PA S6,KU 022-006X Prod Sterling PA S6,
50.0672.0012.01,50.0672.0012,5013320495,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 031-007X Inj Sterling PA S6,KU 031-007X Inj Sterling PA S6,
50.0672.0012.00,50.0672.0012,5013320495,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 031-007X Prod Sterling PA S6,KU 031-007X Prod Sterling PA S6,
50.0672.0013.00,50.0672.0013,5013310098,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 033-032L Prod Sterling PA S6,KU 033-032L Prod Sterling PA S6,
50.0672.0014.00,50.0672.0014,5013310097,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 034-031 Prod Sterling PA S6,KU 034-031 Prod Sterling PA S6,
50.0672.0015.00,50.0672.0015,5013320348,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 034-032L Prod Sterling PA S6,KU 034-032L Prod Sterling PA S6,
50.0672.0017.01,50.0672.0017,5013310091,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 043-006RD Inj ADL 390821 DNU,KU 043-006RD Inj ADL 390821 DNU,
50.0672.0017.00,50.0672.0017,5013310091,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 043-006RD Prod Sterling PA S6,KU 043-006RD Prod Sterling PA S6,
50.0672.0019.01,50.0672.0019,5013320692,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 044-001B Inj Sterling PA S6,KU 044-001B Inj Sterling PA S6,
50.0672.0019.00,50.0672.0019,5013320692,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 044-001B Prod Sterling PA S6,KU 044-001B Prod Sterling PA S6,
50.0672.0018.01,50.0672.0018,5013320139,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 044-030 Inj ADL 390821 DNU,KU 044-030 Inj ADL 390821 DNU,
50.0672.0018.00,50.0672.0018,5013320139,Kenai Gas Storage - 50.0672,Kenai Gas Storage,GS KU 044-030L Prod Sterling PA S6,KU 044-030L Prod Sterling PA S6,
50.0596.0009.00,50.0596.0009,5073320068,McArthur River - 50.0596,McArthur River,TBU D 001 Hemlock PA,D 001 Hemlock PA,Dolly
50.0596.0009.01,50.0596.0009,5073320068,McArthur River - 50.0596,McArthur River,TBU D 001 Middle Kenai G PA,D 001 Middle Kenai G PA,Dolly
50.0596.0009.99,50.0596.0009,5073320068,McArthur River - 50.0596,McArthur River,TBU D 001 PARENT Hemlock Pre-HAK,D 001 PARENT Hemlock Pre-HAK,Dolly
50.0596.0010.98,50.0596.0010,5073320069,McArthur River - 50.0596,McArthur River,TBU D 002 Hemlock Pre-HAK,D 002 Hemlock Pre-HAK,Dolly
50.0596.0010.02,50.0596.0010,5073320069,McArthur River - 50.0596,McArthur River,TBU D 002ARD Hemlock PA,D 002ARD Hemlock PA,Dolly
50.0596.0010.03,50.0596.0010,5073320069,McArthur River - 50.0596,McArthur River,TBU D 002ARD Middle Kenai G PA,D 002ARD Middle Kenai G PA,Dolly
50.0596.0010.97,50.0596.0010,5073320069,McArthur River - 50.0596,McArthur River,TBU D 002ARD PARENT Hemlock Pre-HAK,D 002ARD PARENT Hemlock Pre-HAK,Dolly
50.0596.0010.99,50.0596.0010,5073320069,McArthur River - 50.0596,McArthur River,TBU D 002RD Hemlock Pre-HAK,D 002RD Hemlock Pre-HAK,Dolly
50.0596.0017.97,50.0596.0017,5073320090,McArthur River - 50.0596,McArthur River,TBU D 003 Hemlock Pre-HAK,D 003 Hemlock Pre-HAK,Dolly
50.0596.0017.98,50.0596.0017,5073320090,McArthur River - 50.0596,McArthur River,TBU D 003RD Hemlock Pre-HAK,D 003RD Hemlock Pre-HAK,Dolly
50.0596.0017.99,50.0596.0017,5073320090,McArthur River - 50.0596,McArthur River,TBU D 003RD2 Hemlock Pre-HAK,D 003RD2 Hemlock Pre-HAK,Dolly
50.0596.0017.03,50.0596.0017,5073320090,McArthur River - 50.0596,McArthur River,TBU D 003RD2 Middle Kenai G PA,D 003RD2 Middle Kenai G PA,Dolly
50.0596.0016.98,50.0596.0016,5073320089,McArthur River - 50.0596,McArthur River,TBU D 004 Hemlock Pre-HAK,D 004 Hemlock Pre-HAK,Dolly
50.0596.0016.99,50.0596.0016,5073320089,McArthur River - 50.0596,McArthur River,TBU D 004RD Hemlock Pre-HAK,D 004RD Hemlock Pre-HAK,Dolly
50.0596.0016.02,50.0596.0016,5073320089,McArthur River - 50.0596,McArthur River,TBU D 004RD Middle Kenai G PA,D 004RD Middle Kenai G PA,Dolly
50.0596.0022.98,50.0596.0022,5073320100,McArthur River - 50.0596,McArthur River,TBU D 005 Hemlock Pre-HAK,D 005 Hemlock Pre-HAK,Dolly
50.0596.0022.99,50.0596.0022,5073320100,McArthur River - 50.0596,McArthur River,TBU D 005RD Hemlock Pre-HAK,D 005RD Hemlock Pre-HAK,Dolly
50.0596.0022.02,50.0596.0022,5073320100,McArthur River - 50.0596,McArthur River,TBU D 005RD Middle Kenai G PA,D 005RD Middle Kenai G PA,Dolly
50.0596.0036.99,50.0596.0036,5073320147,McArthur River - 50.0596,McArthur River,TBU D 006 Hemlock Pre-HAK,D 006 Hemlock Pre-HAK,Dolly
50.0596.0036.98,50.0596.0036,5073320147,McArthur River - 50.0596,McArthur River,TBU D 006 PARENT MidKen G Pre-HAK,D 006 PARENT MidKen G Pre-HAK,Dolly
50.0596.0036.01,50.0596.0036,5073320147,McArthur River - 50.0596,McArthur River,TBU D 006RD Hemlock PA,D 006RD Hemlock PA,Dolly
50.0596.0036.02,50.0596.0036,5073320147,McArthur River - 50.0596,McArthur River,TBU D 006RD Middle Kenai G PA,D 006RD Middle Kenai G PA,Dolly
50.0596.0028.98,50.0596.0028,5073320117,McArthur River - 50.0596,McArthur River,TBU D 007 Hemlock Pre-HAK,D 007 Hemlock Pre-HAK,Dolly
50.0596.0028.99,50.0596.0028,5073320117,McArthur River - 50.0596,McArthur River,TBU D 007RD Hemlock Pre-HAK,D 007RD Hemlock Pre-HAK,Dolly
50.0596.0028.02,50.0596.0028,5073320117,McArthur River - 50.0596,McArthur River,TBU D 007RD2 Hemlock PA,D 007RD2 Hemlock PA,Dolly
50.0596.0024.99,50.0596.0024,5073320107,McArthur River - 50.0596,McArthur River,TBU D 008 Hemlock Pre-HAK,D 008 Hemlock Pre-HAK,Dolly
50.0596.0024.98,50.0596.0024,5073320107,McArthur River - 50.0596,McArthur River,TBU D 008 PARENT Hemlock Pre-HAK,D 008 PARENT Hemlock Pre-HAK,Dolly
50.0596.0024.01,50.0596.0024,5073320107,McArthur River - 50.0596,McArthur River,TBU D 008RD Hemlock PA,D 008RD Hemlock PA,Dolly
50.0596.0024.02,50.0596.0024,5073320107,McArthur River - 50.0596,McArthur River,TBU D 008RD Middle Kenai G PA,D 008RD Middle Kenai G PA,Dolly
50.0596.0031.01,50.0596.0031,5073320131,McArthur River - 50.0596,McArthur River,TBU D 009RD Hemlock PA,D 009RD Hemlock PA,Dolly
50.0596.0031.02,50.0596.0031,5073320131,McArthur River - 50.0596,McArthur River,TBU D 009RD Middle Kenai G PA,D 009RD Middle Kenai G PA,Dolly
50.0596.0031.99,50.0596.0031,5073320131,McArthur River - 50.0596,McArthur River,TBU D 009RD PARENT Hemlock PA,D 009RD PARENT Hemlock PA,Dolly
50.0596.0032.98,50.0596.0032,5073320132,McArthur River - 50.0596,McArthur River,TBU D 010 Hemlock Pre-HAK,D 010 Hemlock Pre-HAK,Dolly
50.0596.0032.99,50.0596.0032,5073320132,McArthur River - 50.0596,McArthur River,TBU D 010 Middle Kenai Pre-HAK,D 010 Middle Kenai Pre-HAK,Dolly
50.0596.0033.00,50.0596.0033,5073320140,McArthur River - 50.0596,McArthur River,TBU D 011 Hemlock PA,D 011 Hemlock PA,Dolly
50.0596.0033.01,50.0596.0033,5073320140,McArthur River - 50.0596,McArthur River,TBU D 011 Middle Kenai G PA,D 011 Middle Kenai G PA,Dolly
50.0596.0034.99,50.0596.0034,5073320142,McArthur River - 50.0596,McArthur River,TBU D 012 Hemlock Pre-HAK,D 012 Hemlock Pre-HAK,Dolly
50.0596.0034.98,50.0596.0034,5073320142,McArthur River - 50.0596,McArthur River,TBU D 012 PARENT Hemlock Pre-HAK,D 012 PARENT Hemlock Pre-HAK,Dolly
50.0596.0034.01,50.0596.0034,5073320142,McArthur River - 50.0596,McArthur River,TBU D 012RDL Hemlock PA,D 012RDL Hemlock PA,Dolly
50.0596.0034.02,50.0596.0034,5073320142,McArthur River - 50.0596,McArthur River,TBU D 012RDS Middle Kenai G PA,D 012RDS Middle Kenai G PA,Dolly
50.0596.0039.99,50.0596.0039,5073320150,McArthur River - 50.0596,McArthur River,TBU D 013 Hemlock Pre-HAK,D 013 Hemlock Pre-HAK,Dolly
